cadence_spm_frac,cadence_spm,dist_m,timestamp_gmt_ms,elev_m,elapsed_s,moving_s,hr,time_s,body_battery,speed_mps,vert_mps,lat,lon,timestamp_utc
0.0,96.0,310.0,1755085533000.0,498.3999938964844,262.0,261.0,120.0,262.0,54.0,1.2319999933242798,0.02500000037252903,46.39494700357318,6.899140225723386,2025-08-13 11:45:33+00:00
0.0,94.0,317.6099853515625,1755085540000.0,497.79998779296875,269.0,268.0,118.0,269.0,54.0,1.222000002861023,-0.0860000029206276,46.39498866163194,6.899216249585152,2025-08-13 11:45:40+00:00
0.0,94.0,318.9800109863281,1755085541000.0,497.6000061035156,270.0,269.0,119.0,270.0,54.0,1.222000002861023,-0.20000000298023224,46.394997546449304,6.8992319237440825,2025-08-13 11:45:41+00:00
0.0,100.0,327.2200012207031,1755085547000.0,497.3999938964844,276.0,275.0,118.0,276.0,54.0,1.25,-0.032999999821186066,46.39503953978419,6.899316078051925,2025-08-13 11:45:47+00:00
0.5,99.0,330.04998779296875,1755085550000.0,497.6000061035156,279.0,278.0,119.0,279.0,54.0,1.2599999904632568,0.06700000166893005,46.39506292529404,6.899337787181139,2025-08-13 11:45:50+00:00
0.0,86.0,331.9100036621094,1755085553000.0,497.6000061035156,282.0,281.0,118.0,282.0,54.0,1.2130000591278076,0.0,46.39508346095681,6.899323035031557,2025-08-13 11:45:53+00:00
0.5,85.0,334.4599914550781,1755085555000.0,497.6000061035156,284.0,283.0,115.0,284.0,54.0,1.1380000114440918,0.0,46.395103577524424,6.899306774139404,2025-08-13 11:45:55+00:00
0.5,91.0,335.3699951171875,1755085556000.0,497.79998779296875,285.0,284.0,112.0,285.0,54.0,1.1380000114440918,0.20000000298023224,46.39511112123728,6.89929872751236,2025-08-13 11:45:56+00:00
0.5,93.0,336.42999267578125,1755085557000.0,497.79998779296875,286.0,285.0,109.0,286.0,54.0,1.1380000114440918,0.0,46.395119335502386,6.899288333952427,2025-08-13 11:45:57+00:00
0.0,96.0,340.9800109863281,1755085560000.0,498.20001220703125,289.0,288.0,106.0,289.0,54.0,1.1200000047683716,0.13300000131130219,46.39515420421958,6.899257320910692,2025-08-13 11:46:00+00:00
0.0,96.0,345.5,1755085563000.0,498.3999938964844,292.0,291.0,106.0,292.0,54.0,1.184999942779541,0.06700000166893005,46.39518546871841,6.8992251344025135,2025-08-13 11:46:03+00:00
0.0,96.0,348.0199890136719,1755085565000.0,498.6000061035156,294.0,293.0,106.0,294.0,54.0,1.2319999933242798,0.10000000149011612,46.39520374126732,6.899208705872297,2025-08-13 11:46:05+00:00
0.0,98.0,352.45001220703125,1755085569000.0,498.79998779296875,298.0,297.0,111.0,298.0,54.0,1.222000002861023,0.05000000074505806,46.39524070546031,6.899177022278309,2025-08-13 11:46:09+00:00
0.0,96.0,353.6099853515625,1755085570000.0,499.0,299.0,298.0,119.0,299.0,54.0,1.222000002861023,0.20000000298023224,46.395249255001545,6.899169059470296,2025-08-13 11:46:10+00:00
0.0,96.0,356.1099853515625,1755085572000.0,499.0,301.0,300.0,122.0,301.0,54.0,1.2130000591278076,0.0,46.395268784835935,6.8991512060165405,2025-08-13 11:46:12+00:00
0.0,96.0,358.760009765625,1755085574000.0,499.20001220703125,303.0,302.0,124.0,303.0,54.0,1.2130000591278076,0.10000000149011612,46.39529007486999,6.899136621505022,2025-08-13 11:46:14+00:00
0.0,96.0,361.6600036621094,1755085576000.0,499.0,305.0,304.0,127.0,305.0,54.0,1.222000002861023,-0.10000000149011612,46.39531245455146,6.8991196900606155,2025-08-13 11:46:16+00:00
0.5,97.0,370.29998779296875,1755085583000.0,498.79998779296875,312.0,311.0,127.0,312.0,54.0,1.2130000591278076,-0.028999999165534973,46.395391998812556,6.899089179933071,2025-08-13 11:46:23+00:00
0.0,94.0,378.7099914550781,1755085590000.0,498.3999938964844,319.0,318.0,127.0,319.0,54.0,1.2319999933242798,-0.05700000002980232,46.39543189667165,6.899176687002182,2025-08-13 11:46:30+00:00
0.0,96.0,388.6600036621094,1755085598000.0,498.0,327.0,326.0,128.0,327.0,54.0,1.222000002861023,-0.05000000074505806,46.39546114951372,6.899291854351759,2025-08-13 11:46:38+00:00
0.5,95.0,400.9200134277344,1755085607000.0,497.79998779296875,336.0,335.0,129.0,336.0,54.0,1.222000002861023,-0.02199999988079071,46.39548587612808,6.899448847398162,2025-08-13 11:46:47+00:00
0.5,95.0,411.8500061035156,1755085617000.0,497.6000061035156,346.0,345.0,126.0,346.0,54.0,1.2130000591278076,-0.019999999552965164,46.39551127329469,6.899586478248239,2025-08-13 11:46:57+00:00
0.0,94.0,413.1099853515625,1755085618000.0,497.3999938964844,347.0,346.0,126.0,347.0,54.0,1.2130000591278076,-0.20000000298023224,46.39551387168467,6.899598967283964,2025-08-13 11:46:58+00:00
0.5,93.0,418.3800048828125,1755085623000.0,497.20001220703125,352.0,351.0,123.0,352.0,54.0,1.1759999990463257,-0.03999999910593033,46.3955348264426,6.899669039994478,2025-08-13 11:47:03+00:00
0.5,97.0,424.95001220703125,1755085628000.0,497.0,357.0,356.0,122.0,357.0,54.0,1.194000005722046,-0.03999999910593033,46.39556609094143,6.8997411243617535,2025-08-13 11:47:08+00:00
0.5,95.0,437.260009765625,1755085639000.0,496.6000061035156,368.0,367.0,122.0,368.0,54.0,1.194000005722046,-0.035999998450279236,46.39561730436981,6.89988411962986,2025-08-13 11:47:19+00:00
0.0,96.0,446.7200012207031,1755085647000.0,496.20001220703125,376.0,375.0,122.0,376.0,54.0,1.184999942779541,-0.05000000074505806,46.395681677386165,6.899976572021842,2025-08-13 11:47:27+00:00
0.0,94.0,451.92999267578125,1755085653000.0,496.20001220703125,382.0,381.0,119.0,382.0,54.0,1.1759999990463257,0.0,46.395714366808534,6.900022756308317,2025-08-13 11:47:33+00:00
0.0,94.0,453.1600036621094,1755085654000.0,496.20001220703125,383.0,382.0,119.0,383.0,54.0,1.1759999990463257,0.0,46.395721742883325,6.9000394362956285,2025-08-13 11:47:34+00:00
0.0,94.0,465.5899963378906,1755085662000.0,496.0,391.0,390.0,119.0,391.0,54.0,1.2039999961853027,-0.02500000037252903,46.39578251168132,6.900174468755722,2025-08-13 11:47:42+00:00
0.0,0.0,472.6499938964844,1755085670000.0,496.20001220703125,399.0,398.0,119.0,399.0,54.0,1.2130000591278076,0.02500000037252903,46.39580983668566,6.900235908105969,2025-08-13 11:47:50+00:00
0.0,0.0,473.7099914550781,1755085680000.0,496.0,409.0,398.0,117.0,409.0,54.0,0.0,-0.019999999552965164,46.39581939205527,6.900235321372747,2025-08-13 11:48:00+00:00
0.0,0.0,475.5799865722656,1755085690000.0,496.0,419.0,398.0,119.0,419.0,54.0,0.0,0.0,46.39581293798983,6.900239931419492,2025-08-13 11:48:10+00:00
0.0,0.0,475.5799865722656,1755085693000.0,496.0,422.0,398.0,124.0,422.0,54.0,0.0,0.0,46.39581084251404,6.900234986096621,2025-08-13 11:48:13+00:00
0.0,0.0,475.95001220703125,1755085695000.0,496.0,424.0,398.0,128.0,424.0,54.0,0.0,0.0,46.39581570401788,6.900236746296287,2025-08-13 11:48:15+00:00
0.0,0.0,476.45001220703125,1755085696000.0,495.79998779296875,425.0,398.0,131.0,425.0,54.0,0.0,-0.20000000298023224,46.39582173898816,6.900238590314984,2025-08-13 11:48:16+00:00
0.0,0.0,476.6400146484375,1755085697000.0,495.79998779296875,426.0,398.0,131.0,426.0,54.0,0.0,0.0,46.39582643285394,6.90024621784687,2025-08-13 11:48:17+00:00
0.0,0.0,481.6600036621094,1755085701000.0,495.79998779296875,430.0,398.0,129.0,430.0,54.0,0.0,0.0,46.39584856107831,6.9002965092659,2025-08-13 11:48:21+00:00
0.5,97.0,495.6499938964844,1755085712000.0,495.6000061035156,441.0,409.0,129.0,441.0,54.0,1.0540000200271606,-0.017999999225139618,46.39591544866562,6.900464314967394,2025-08-13 11:48:32+00:00
0.0,96.0,501.0299987792969,1755085716000.0,495.6000061035156,445.0,413.0,125.0,445.0,54.0,1.222000002861023,0.0,46.39592466875911,6.9005312863737345,2025-08-13 11:48:36+00:00
0.0,96.0,504.6099853515625,1755085718000.0,495.6000061035156,447.0,415.0,121.0,447.0,54.0,1.25,0.0,46.395927937701344,6.900574201717973,2025-08-13 11:48:38+00:00
0.5,97.0,508.3900146484375,1755085721000.0,495.6000061035156,450.0,418.0,120.0,450.0,54.0,1.3339999914169312,0.0,46.39593254774809,6.900620302185416,2025-08-13 11:48:41+00:00
0.5,95.0,511.6700134277344,1755085724000.0,495.6000061035156,453.0,421.0,119.0,453.0,54.0,1.2970000505447388,0.0,46.39594227075577,6.900667827576399,2025-08-13 11:48:44+00:00
0.0,96.0,524.2999877929688,1755085732000.0,495.3999938964844,461.0,429.0,122.0,461.0,54.0,1.399999976158142,-0.02500000037252903,46.39597076922655,6.900817109271884,2025-08-13 11:48:52+00:00
0.0,96.0,527.25,1755085736000.0,495.3999938964844,465.0,433.0,119.0,465.0,54.0,1.2970000505447388,0.0,46.39597462490201,6.9008594378829,2025-08-13 11:48:56+00:00
0.0,94.0,536.530029296875,1755085744000.0,495.6000061035156,473.0,441.0,118.0,473.0,54.0,1.2410000562667847,0.02500000037252903,46.395999351516366,6.900979466736317,2025-08-13 11:49:04+00:00
0.0,96.0,548.52001953125,1755085754000.0,495.6000061035156,483.0,451.0,119.0,483.0,54.0,1.25,0.0,46.39602843672037,6.901132017374039,2025-08-13 11:49:14+00:00
0.5,97.0,563.8699951171875,1755085765000.0,495.6000061035156,494.0,462.0,120.0,494.0,54.0,1.2599999904632568,0.0,46.39605961740017,6.901324046775699,2025-08-13 11:49:25+00:00
0.0,0.0,570.8200073242188,1755085774000.0,495.0,503.0,471.0,120.0,503.0,54.0,1.222000002861023,-0.06700000166893005,46.39608300291002,6.9014127273112535,2025-08-13 11:49:34+00:00
0.0,96.0,579.9400024414062,1755085783000.0,495.0,512.0,480.0,120.0,512.0,54.0,1.184999942779541,0.0,46.39605190604925,6.901537450030446,2025-08-13 11:49:43+00:00
0.0,96.0,591.97998046875,1755085792000.0,495.0,521.0,489.0,119.0,521.0,54.0,1.2690000534057617,0.0,46.39600781723857,6.901670303195715,2025-08-13 11:49:52+00:00
0.5,93.0,606.75,1755085802000.0,495.0,531.0,499.0,120.0,531.0,54.0,1.3530000448226929,0.0,46.39597269706428,6.901849592104554,2025-08-13 11:50:02+00:00
0.0,100.0,617.739990234375,1755085811000.0,495.20001220703125,540.0,508.0,119.0,540.0,54.0,1.2690000534057617,0.02199999988079071,46.39598032459617,6.901983870193362,2025-08-13 11:50:11+00:00
0.0,102.0,621.0700073242188,1755085814000.0,495.3999938964844,543.0,511.0,116.0,543.0,54.0,1.2599999904632568,0.06700000166893005,46.39598644338548,6.9020220916718245,2025-08-13 11:50:14+00:00
0.5,99.0,628.8099975585938,1755085820000.0,496.0,549.0,517.0,117.0,549.0,54.0,1.25,0.10000000149011612,46.396004715934396,6.902130972594023,2025-08-13 11:50:20+00:00
0.0,96.0,639.52001953125,1755085828000.0,496.6000061035156,557.0,525.0,119.0,557.0,54.0,1.315999984741211,0.07500000298023224,46.39599801041186,6.902262317016721,2025-08-13 11:50:28+00:00
0.0,96.0,639.9299926757812,1755085829000.0,496.6000061035156,558.0,526.0,120.0,558.0,54.0,1.305999994277954,0.0,46.395998261868954,6.902271453291178,2025-08-13 11:50:29+00:00
0.5,97.0,652.030029296875,1755085839000.0,496.79998779296875,568.0,536.0,121.0,568.0,54.0,1.25,0.019999999552965164,46.39599700458348,6.902440013363957,2025-08-13 11:50:39+00:00
0.5,95.0,664.8599853515625,1755085847000.0,497.3999938964844,576.0,544.0,124.0,576.0,54.0,1.2970000505447388,0.07500000298023224,46.3960234913975,6.902593653649092,2025-08-13 11:50:47+00:00
0.0,96.0,672.1900024414062,1755085853000.0,497.3999938964844,582.0,550.0,127.0,582.0,54.0,1.2970000505447388,0.0,46.39601904898882,6.90268250182271,2025-08-13 11:50:53+00:00
0.5,97.0,674.4199829101562,1755085856000.0,497.3999938964844,585.0,553.0,126.0,585.0,54.0,1.2879999876022339,0.0,46.39602784998715,6.902720388025045,2025-08-13 11:50:56+00:00
0.0,96.0,677.739990234375,1755085858000.0,497.6000061035156,587.0,555.0,126.0,587.0,54.0,1.277999997138977,0.10000000149011612,46.39602893963456,6.902760621160269,2025-08-13 11:50:58+00:00
0.5,99.0,683.6500244140625,1755085862000.0,497.6000061035156,591.0,559.0,123.0,591.0,54.0,1.2970000505447388,0.0,46.39603078365326,6.9028358068317175,2025-08-13 11:51:02+00:00
0.0,96.0,685.489990234375,1755085864000.0,497.6000061035156,593.0,561.0,120.0,593.0,54.0,1.2970000505447388,0.0,46.39602927491069,6.902856510132551,2025-08-13 11:51:04+00:00
0.5,97.0,688.239990234375,1755085866000.0,497.79998779296875,595.0,563.0,120.0,595.0,54.0,1.2879999876022339,0.10000000149011612,46.39602441340685,6.902892300859094,2025-08-13 11:51:06+00:00
0.5,97.0,699.5499877929688,1755085875000.0,498.0,604.0,572.0,120.0,604.0,54.0,1.277999997138977,0.02199999988079071,46.39603078365326,6.903040409088135,2025-08-13 11:51:15+00:00
0.0,96.0,710.469970703125,1755085884000.0,498.3999938964844,613.0,581.0,121.0,613.0,54.0,1.2879999876022339,0.04399999976158142,46.39601871371269,6.903182566165924,2025-08-13 11:51:24+00:00
0.0,94.0,721.5,1755085893000.0,498.6000061035156,622.0,590.0,121.0,622.0,54.0,1.2690000534057617,0.02199999988079071,46.39598594047129,6.903315000236034,2025-08-13 11:51:33+00:00
0.0,96.0,733.1500244140625,1755085903000.0,498.20001220703125,632.0,600.0,121.0,632.0,54.0,1.2410000562667847,-0.03999999910593033,46.395995747298,6.903477441519499,2025-08-13 11:51:43+00:00
0.0,96.0,746.7100219726562,1755085912000.0,498.0,641.0,609.0,119.0,641.0,54.0,1.2690000534057617,-0.02199999988079071,46.3959941547364,6.9036436546593904,2025-08-13 11:51:52+00:00
0.5,97.0,760.0599975585938,1755085923000.0,498.0,652.0,620.0,119.0,652.0,53.0,1.277999997138977,0.0,46.3960184622556,6.903809364885092,2025-08-13 11:52:03+00:00
0.0,96.0,772.0599975585938,1755085932000.0,498.0,661.0,629.0,120.0,661.0,53.0,1.277999997138977,0.0,46.39603212475777,6.903961077332497,2025-08-13 11:52:12+00:00
0.5,99.0,784.5499877929688,1755085941000.0,497.79998779296875,670.0,638.0,120.0,670.0,53.0,1.305999994277954,-0.02199999988079071,46.39601033180952,6.904113125056028,2025-08-13 11:52:21+00:00
0.0,96.0,792.7999877929688,1755085949000.0,497.79998779296875,678.0,646.0,119.0,678.0,53.0,1.2599999904632568,0.0,46.395992897450924,6.904227873310447,2025-08-13 11:52:29+00:00
0.5,101.0,806.1799926757812,1755085959000.0,497.79998779296875,688.0,656.0,118.0,688.0,53.0,1.2690000534057617,0.0,46.3959632255137,6.904400289058685,2025-08-13 11:52:39+00:00
0.5,97.0,820.3599853515625,1755085969000.0,497.6000061035156,698.0,666.0,118.0,698.0,53.0,1.2970000505447388,-0.019999999552965164,46.39594688080251,6.9045795779675245,2025-08-13 11:52:49+00:00
0.5,99.0,831.3099975585938,1755085978000.0,497.3999938964844,707.0,675.0,117.0,707.0,53.0,1.2970000505447388,-0.02199999988079071,46.395925087854266,6.9047109223902225,2025-08-13 11:52:58+00:00
0.5,99.0,845.0999755859375,1755085989000.0,497.3999938964844,718.0,686.0,117.0,718.0,53.0,1.2690000534057617,0.0,46.39590438455343,6.904889289289713,2025-08-13 11:53:09+00:00
0.0,100.0,859.9600219726562,1755086000000.0,497.3999938964844,729.0,697.0,120.0,729.0,53.0,1.2879999876022339,0.0,46.39589197933674,6.9050887785851955,2025-08-13 11:53:20+00:00
0.5,99.0,862.9600219726562,1755086002000.0,497.20001220703125,731.0,699.0,123.0,731.0,53.0,1.2879999876022339,-0.10000000149011612,46.395887369289994,6.905129766091704,2025-08-13 11:53:22+00:00
0.5,99.0,867.1900024414062,1755086005000.0,497.20001220703125,734.0,702.0,126.0,734.0,53.0,1.2970000505447388,0.0,46.39587923884392,6.905183997005224,2025-08-13 11:53:25+00:00
0.0,100.0,877.9199829101562,1755086012000.0,497.20001220703125,741.0,709.0,129.0,741.0,53.0,1.3250000476837158,0.0,46.3958628103137,6.905314000323415,2025-08-13 11:53:32+00:00
0.5,103.0,891.3599853515625,1755086021000.0,497.0,750.0,718.0,129.0,750.0,53.0,1.3339999914169312,-0.02199999988079071,46.39584420248866,6.905487338081002,2025-08-13 11:53:41+00:00
0.0,96.0,899.1400146484375,1755086028000.0,497.0,757.0,725.0,128.0,757.0,53.0,1.343999981880188,0.0,46.3958334736526,6.905580293387175,2025-08-13 11:53:48+00:00
0.5,99.0,913.9299926757812,1755086040000.0,496.79998779296875,769.0,737.0,129.0,769.0,53.0,1.315999984741211,-0.017000000923871994,46.39585727825761,6.90577358007431,2025-08-13 11:54:00+00:00
0.0,96.0,930.3499755859375,1755086050000.0,496.6000061035156,779.0,747.0,128.0,779.0,53.0,1.3530000448226929,-0.019999999552965164,46.395865911617875,6.905983379110694,2025-08-13 11:54:10+00:00
0.0,100.0,936.3699951171875,1755086055000.0,496.6000061035156,784.0,752.0,128.0,784.0,53.0,1.3619999885559082,0.0,46.39586415141821,6.906069293618202,2025-08-13 11:54:15+00:00
0.0,100.0,942.77001953125,1755086059000.0,496.3999938964844,788.0,756.0,128.0,788.0,53.0,1.371999979019165,-0.05000000074505806,46.395863480865955,6.906147748231888,2025-08-13 11:54:19+00:00
0.5,99.0,959.760009765625,1755086071000.0,496.20001220703125,800.0,768.0,127.0,800.0,53.0,1.3899999856948853,-0.017000000923871994,46.39587454497814,6.90636433660984,2025-08-13 11:54:31+00:00
0.5,97.0,970.2899780273438,1755086080000.0,496.20001220703125,809.0,777.0,126.0,809.0,53.0,1.38100004196167,0.0,46.39589164406061,6.906501967459917,2025-08-13 11:54:40+00:00
0.0,96.0,985.5,1755086091000.0,496.20001220703125,820.0,788.0,127.0,820.0,53.0,1.3530000448226929,0.0,46.395904552191496,6.906707910820842,2025-08-13 11:54:51+00:00
0.5,97.0,996.3699951171875,1755086100000.0,496.0,829.0,797.0,127.0,829.0,53.0,1.38100004196167,-0.02199999988079071,46.395904971286654,6.906840428709984,2025-08-13 11:55:00+00:00
0.5,97.0,1001.9199829101562,1755086104000.0,496.0,833.0,801.0,127.0,833.0,53.0,1.3530000448226929,0.0,46.39589482918382,6.906915279105306,2025-08-13 11:55:04+00:00
0.0,100.0,1010.510009765625,1755086109000.0,496.0,838.0,806.0,127.0,838.0,53.0,1.3530000448226929,0.0,46.39587102457881,6.907019466161728,2025-08-13 11:55:09+00:00
0.0,96.0,1015.27001953125,1755086113000.0,495.79998779296875,842.0,810.0,124.0,842.0,53.0,1.371999979019165,-0.05000000074505806,46.39585794880986,6.907074199989438,2025-08-13 11:55:13+00:00
0.0,96.0,1020.6699829101562,1755086117000.0,495.79998779296875,846.0,814.0,127.0,846.0,53.0,1.3619999885559082,0.0,46.39585199765861,6.907138908281922,2025-08-13 11:55:17+00:00
0.5,99.0,1033.050048828125,1755086127000.0,495.79998779296875,856.0,824.0,128.0,856.0,53.0,1.343999981880188,0.0,46.395836072042584,6.907309228554368,2025-08-13 11:55:27+00:00
0.5,99.0,1044.9200439453125,1755086137000.0,495.6000061035156,866.0,834.0,126.0,866.0,53.0,1.343999981880188,-0.019999999552965164,46.395821319893,6.90745934844017,2025-08-13 11:55:37+00:00
0.5,99.0,1046.5999755859375,1755086138000.0,495.6000061035156,867.0,835.0,126.0,867.0,53.0,1.343999981880188,0.0,46.395821990445256,6.9074781239032745,2025-08-13 11:55:38+00:00
0.5,99.0,1059.1700439453125,1755086147000.0,495.3999938964844,876.0,844.0,126.0,876.0,53.0,1.343999981880188,-0.02199999988079071,46.39582458883524,6.90763377584517,2025-08-13 11:55:47+00:00
0.5,95.0,1071.0400390625,1755086156000.0,495.20001220703125,885.0,853.0,126.0,885.0,53.0,1.315999984741211,-0.02199999988079071,46.39576004818082,6.907767970114946,2025-08-13 11:55:56+00:00
